,,"Permisos Vigentes de Generación, Importación y Exportación de Energía Eléctrica",,,,,,,,,,,,,,,
,,Comisión Reguladora de Energía / Unidad de Electricidad,,,,,,,,,,,,,,,
,,Actualización: 28 de febrero de 2025,,,,,,,,,,,,,,,
Num,Permisionario,Modalidad,Fecha de Otorgamiento,Número de Permiso,Capacidad Autorizada (MW),Generación Estimada (GWh/Año),Inversion Estimada (Millones de Dólares),Fecha de Entrada en Operación,Energético Primario,Actividad Economica,Tecnología,Estado Actual,Entidad Federativa,Dirección,Empresa Líder,País de Origen,Subasta
570,"Absormex CMPC Tissue, S. A. de C. V.",GEN.,09/07/2015,E/1527/GEN/2015,22.18,184.40,$33.60,27/11/2015,Gas Natural,Manufacturero,Turbogás,En operación,Tamaulipas,"Boulevard de los Ríos km 4.5, Zona Puerto Industrial, C. P. 89600, Altamira, Tamaulipas",CMPC Tissue,Chile,
571,"Energía Limpia de La Laguna, S. A. P. I. de C. V.",AUT.,09/07/2015,E/1528/AUT/2015,35.47,83.00,$45.00,01/08/2018,Sol,Industrias Diversas,Fotovoltaica,En operación,Durango,"Kilómetro 2 de la Carretera Jauja, Tlahualilo, 35297, Durango","Comercializadora Farmacéutica de Chiapas, S. A. P. I. de C. V.",México,
572,"Caterpillar México, S. A. de C. V.",GEN.,16/07/2015,E/1529/GEN/2015,5.88,50.00,$3.50,01/12/2016,Gas Natural,Manufacturero,Combustión Interna,En operación,Nuevo León,"carretera a Villa de García km 4.5, (Coordenadas 25° 43.695' N, 100° 31.210' 0), C. P. 66350, Santa Catarina, Nuevo León",Caterpillar,Estados Unidos,
573,"Caterpillar Torreón, S. de R. L. de C. V.",GEN.,16/07/2015,E/1530/GEN/2015,5.88,50.00,$3.50,01/12/2016,Gas Natural,Manufacturero,Combustión Interna,En operación,Coahuila,"carretera Torreón — Mieleras km 6.5, Parque Industrial Cerro Puerto Lagunas, (Coordenadas 25° 28.410' N, 103° 21.683' 0), C. P. 27400, Torreón, Coahuila",Caterpillar,Estados Unidos,
574,"B-Energy Industries, S. A. de C. V.",GEN.,06/08/2015,E/1531/GEN/2015,8.00,70.08,$15.06,07/07/2016,Gas Natural,Alimentos,Cogeneración Eficiente,En operación,Chihuahua,"carretera federal Chihuahua — Cd- Cuauhtémoc km 7.5, Col. Las Ánimas, (Coordenadas 28° 34.910' N, 106° 07.056' 0), C. P. 31450, Chihuahua, Chihuahua",Bafar,México,
575,"Givaudan de México, S. A. de C. V.",GEN.,06/08/2015,E/1532/GEN/2015,2.66,18.40,$3.43,30/09/2016,Gas Natural,Manufacturero,Cogeneración Eficiente,En operación,Querétaro,"camino a Quintana km 1.5, (Coordenadas 20° 31.020' N, 100° 08.770' 0), C. P. 76700, Pedro Escobedo, Querétaro","Guivaudan, S. A.",México,
576,"Compañía Cervecera de Coahuila, S. de R. L. de C. V.",GEN.,13/08/2015,E/1533/GEN/2015,22.00,169.36,$27.46,29/10/2016,Gas Natural,Alimentos,Cogeneración Eficiente,En operación,Coahuila,"Carretera 57, km 233.2, número 85,
26170, Nava, Coahuila","Diblo, S. A. de C. V.",México,
577,"Laminados de Barro, S. A. de C. V.",GEN.,13/08/2015,E/1534/GEN/2015,1.99,15.67,$2.32,01/04/2016,Gas Natural,Manufacturero,Combustión Interna,En operación,Coahuila,"calle Río Escondido número 500, Colonia El Vergel, C. P. 26070, Piedras Negras, Coahuila",Patricia Isabel Davila Romo,México,
578,"Refractarios Básicos, S. A. de C. V.",GEN.,13/08/2015,E/1535/GEN/2015,4.91,38.69,$3.53,01/04/2016,Gas Natural,Minero,Combustión Interna,En operación,Coahuila,"Falda del Cerro de la Gloria número 1000, Colonia Rancho el Conejo, (Coordenadas 26° 51.492' N, 101° 23.691' 0), C. P. 25770, Monclova, Coahuila","Sr. Harold R. Papá
",México,
579,"Altopro, S. A. de C. V., Central España",GEN.,24/09/2015,E/1543/GEN/2015,2.61,20.59,$2.55,28/11/2016,Gas Natural,Manufacturero,Combustión Interna,En operación,Ciudad de México,"Calle España numero 379, Colonia Cerro de la Estrella C.P. 09860, Delaegacion Iztapalapa, Mexico Ciudad de México.",Altopro,México,
580,"Altopro, S. A. de C. V., Central Irapuato",GEN.,24/09/2015,E/1544/GEN/2015,3.92,30.89,$2.92,23/09/2016,Gas Natural,Manufacturero,Combustión Interna,En operación,Guanajuato,"Calle Rio Turia numero 367, Parque Tecnologico Castro del Rio C.P. 36810, Irapuato Guanajuato. ",Altopro,México,
581,"Altopro, S. A. de C. V., Central Reforma",GEN.,24/09/2015,E/1545/GEN/2015,2.61,20.59,$1.90,28/11/2016,Gas Natural,Manufacturero,Combustión Interna,En operación,Ciudad de México,"calle Reforma numero 303, Colonia Granjas Estrella, C.P. 09880, Delegacion Iztapalapa Mexico, Ciudad de México. ",Altopro,México,
582,"Piasa Cogeneración, S. A. de C. V.",GEN.,24/09/2015,E/1546/GEN/2015,50.00,180.79,$60.83,23/12/2017,Bagazo de Caña,Azucarero,Bioenergía,En operación,Oaxaca,"Ingenio Adolfo Lopéz Mateos, S. A. de C. V.colonia San Antonio El Encinal,(Coordenadas 18° 03,17' N, 96° 09, 100' 0), C.P.68443, Tuxtepec Oaxaca. ",Promotora Industrial Azucarera,México,
583,"Minera del Norte, S. A. de C. V., Central Coahuila",GEN.,01/10/2015,E/1548/GEN/2015,1.60,12.44,$22.27,06/12/2017,Gas Natural,Minero,Combustión Interna,En operación,Coahuila,"Carretera Estatal 22 el Sauz Palaú, kilometro 5+549, (Coordenadas 27° 36.287´ N 101° 14.707´O), C.P. 00000, Poblacion Barroterán, Múzquiz, Coahuila.","Altos Hornos de México, S. A. B. de C. V.,",México,
584,"Ronal San Luis, S. A. de C. V.",GEN.,07/10/2015,E/1550/GEN/2015,5.94,38.64,$7.21,30/10/2016,Gas Natural,Manufacturero,Cogeneración Eficiente,En operación,San Luis Potosí,"Calle Frankfurt numero 203, Parque Industrial Logistik, C.P. 79585, Villa de Reyes, San luis Potosí.",Ronal AG,Suiza,
585,"Don David Gold México, S. A. de C. V.",GEN.,15/10/2015,E/1552/GEN/2015,6.56,41.13,$3.29,18/01/2016,Diésel,Minero,Combustión Interna,En operación,Oaxaca,"Construccion de Tepetetera numero 4 de la mina  la Fortuna, Poblacion San José de Gracia (Coordenadas 16° 40.435´ N, 96° 06.199´O), San Pedro Totolopan, Oaxaca ",Gold Resource Corporation,Estados Unidos,
586,"Quimi-Kao, S. A. de C. V.",GEN.,22/10/2015,E/1554/GEN/2015,1.10,8.61,$1.29,15/02/2017,Gas Natural,Químico,Combustión Interna,En operación,Jalisco,"Kilometro 22.5 de la carretera Guadalajara-El Salto (Coordenadas 20° 29.627´ N, 103° 13.577° O), C.P.45680, El Salto, Jalisco. ",Carlos Mireles García,México,
587,"Biotek Power, S. A. de C. V.",GEN.,26/10/2015,E/1551/GEN/2015,8.66,71.03,$7.50,13/11/2015,Gas Natural,Manufacturero,Combustión Interna,En operación,Guanajuato,"carretera Celaya- San Miguel de Allende kilometro 9, (Coordenadas 20° 38.140' N, 100° 47.237´ O), Sam Jorge de la Concepción C.P. 38104, Celaya Guanajuato.  ",Power Management Enginnering,Estados Unidos,
588,"Pasteurizadora Maulec, S. A. de C. V.",GEN.,29/10/2015,E/1555/GEN/2015,2.88,18.62,$2.56,30/07/2016,Gas Natural,Alimentos,Cogeneración Eficiente,En operación,Puebla,"Ex Hacienda Tamariz lado B Norte, (Coordenadas 19° 15.631´ N, 97° 50.723´ O), C.P. 75120, Nopalucan de la Granja, Puebla.  ",Maulec,México,
589,"Lamosa Energía de Monterrey, S. A. de C. V.",GEN.,26/11/2015,E/1559/GEN/2015,7.90,65.40,$13.00,06/02/2017,Gas Natural,Industrias Diversas,Cogeneración Eficiente,En operación,Nuevo León,"Antigua Carretera Apodaca—Benito Juárez kilómetro 60, (Coordenadas 25° 41.067' N, 100° 06.357' 0), C. P. 67250, Benito Juárez, Nuevo León.","Porcelanite Holding, S. A. de C. V.,",México,
590,"Parras Cone de México, S. de R. L. de C. V.",GEN.,03/12/2015,E/1561/GEN/2015,7.96,66.95,$6.36,14/01/2017,Gas Natural,Textil,Cogeneración Eficiente,En operación,Coahuila,"Carretera Parras-Paila kilómetro 3.5, Col. Centro, (Coordenadas 25° 27.759' N, 102° 10.189' 0), C. P. 27000, Parras de la Fuente, Coahuila.",Cone Mills,Estados Unidos,
591,"Soporte de Generación Eficiente, S.A. de C.V.",P.I.E.,03/12/2015,E/1562/PIE/2015,946.10,7506.80,$946.07,11/01/2019,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Nuevo León,"Carretera 53 Monterrey—Hidalgo, kilómetro (11+230), El Carmen, Nuevo León",Mexico Infrastructure Partners (MIP),España,
592,"CFE - Generación I, Central Colotlipa",GEN.,31/12/2015,E/1565/GEN/2015,8.00,33.00,$12.00,21/11/1946,Agua,Generador,Hidroeléctrica,En operación,Guerrero,"Carretera Chilpancingo - Colotlipa Kilómetro 47, Coordenadas (17° 24.558’ N, 99° 09.711’ O), Colotlipa, Guerrero",Comisión Federal de Electricidad,México,
593,"CFE - Generación I, Central Ambrosio Figueroa",GEN.,31/12/2015,E/1566/GEN/2015,30.00,150.00,$45.00,24/10/1964,Agua,Generador,Hidroeléctrica,En operación,Guerrero,"Carretera Tierra Colorada – Ayutla - Presa la Venta Kilómetro 17, Coordenadas (17° 07.040’ N, 99° 33.777’ O), Juan R. Escudero, Guerrero",Comisión Federal de Electricidad,México,
594,"CFE - Generación I, Central Portezuelos I",GEN.,31/12/2015,E/1567/GEN/2015,3.20,18.63,$4.20,31/12/1991,Agua,Generador,Hidroeléctrica,En operación,Puebla,"Carretera Los Molinos - Portes Gil Kilómetro 6.7, Coordenadas (18° 55.563’ N, 98° 20.583’ O), Ocoyucan, Puebla",Comisión Federal de Electricidad,México,
595,"CFE - Generación I, Central Portezuelos II",GEN.,31/12/2015,E/1568/GEN/2015,2.12,5.97,$3.18,15/05/1908,Agua,Generador,Hidroeléctrica,En operación,Puebla,"Carretera Los Molinos - Portes Gil Kilómetro 4.5, Coordenadas (18° 55.167’ N, 98° 22.372’ O), Atlixco, Puebla",Comisión Federal de Electricidad,México,
596,"CFE - Generación I, Central Santa Bárbara",GEN.,31/12/2015,E/1569/GEN/2015,22.53,3.00,$33.79,14/04/1951,Agua,Generador,Hidroeléctrica,En operación,Estado de México,"Carretera Valle de Bravo - Tingambato Kilómetro 32, Coordenadas (19° 10.437’ N, 100° 17.356’ O), Santo Tomás, Estado de México",Comisión Federal de Electricidad,México,
597,"CFE - Generación VI, Central La Venta",GEN.,31/12/2015,E/1571/GEN/2015,84.20,198.60,$168.40,08/07/1994,Viento,Generador,Eólica,En operación,Oaxaca,"Carretera Panamericana tramo la Ventosa - Tuxtla Gutiérrez Kilómetro 16, Coordenadas (16° 36.105’ N, 94° 50.095’ O), Juchitán de Zaragoza, Oaxaca",Comisión Federal de Electricidad,México,
598,"CFE - Generación VI, Central Yuumil'IIk",GEN.,31/12/2015,E/1572/GEN/2015,1.50,2.18,$3.00,01/06/2011,Viento,Generador,Eólica,En operación,Quintana Roo,"Carretera Federal 307 Cancún - Tulum Kilómetro 22.8, Coordenadas (20° 58.563’ N, 86° 51.700’ O), Benito Juárez, Quintana Roo",Comisión Federal de Electricidad,México,
599,"CFE - Generación III, Central Cerro Prieto",GEN.,31/12/2015,E/1573/GEN/2015,574.85,4009.91,$691.28,23/11/1981,Calor Geotérmico y Sol,Generador,Geotérmica,En operación,Baja California,"Kilómetro 33.5 de la Carretera Mexicali - Ejido Nuevo León, Coordenadas central fotovoltaica (32° 25.080’ N, 115° 14.220’ O), central geotérmica (32° 23.531’ N, 115° 13.678’ O), Mexicali, Baja California",Comisión Federal de Electricidad,México,
600,"CFE - Generación III, Central Tres Vírgenes",GEN.,31/12/2015,E/1574/GEN/2015,10.00,42.32,$12.00,01/07/2001,Calor Geotérmico,Generador,Geotérmica,En operación,Baja California Sur,"Carretera al Norte Kilómetro 1.5 entronque con Campo Geotérmico Tres Vírgenes, Coordenadas (27° 30.372’ N, 112° 33.635’ O), C. P. 23290, Mulegé, Baja California Sur",Comisión Federal de Electricidad,México,
601,"CFE - Generación III, Central Colina",GEN.,31/12/2015,E/1575/GEN/2015,3.00,8.20,$4.50,01/09/1928,Agua,Generador,Hidroeléctrica,En operación,Chihuahua,"Carretera San Francisco de Conchos - Presa Colina Kilómetro 7, Coordenadas (27° 34.444’ N, 105° 22.962’ O), San Francisco de Conchos, Chihuahua",Comisión Federal de Electricidad,México,
602,"CFE - Generación III, Central Gral. Salvador Alvarado",GEN.,31/12/2015,E/1576/GEN/2015,15.00,43.92,$21.00,08/05/1963,Agua,Generador,Hidroeléctrica,En operación,Sinaloa,"Carretera Culiacán - Sanalona Kilómetro 32.7, Coordenadas (24° 48.803’ N, 107° 08.971’ O), Culiacán, Sinaloa",Comisión Federal de Electricidad,México,
603,"CFE - Generación III, Central La Boquilla",GEN.,31/12/2015,E/1577/GEN/2015,25.00,81.50,$37.50,01/07/1915,Agua,Generador,Hidroeléctrica,En operación,Chihuahua,"Carretera Cd. Camargo - La Boquilla de Conchos Kilómetro 29, Coordenadas (27° 32.681’ N, 105° 24.846’ O), San Francisco de Conchos, Chihuahua",Comisión Federal de Electricidad,México,
604,"CFE - Generación III, Central Mocuzari",GEN.,31/12/2015,E/1578/GEN/2015,9.60,40.80,$14.40,01/03/1959,Agua,Generador,Hidroeléctrica,En operación,Sonora,"Carretera Navojoa - CH Mocuzari Kilómetro 45, Coordenadas (27° 13.439’ N, 109° 06.406’ O), C. P. 85779, Álamos, Sonora",Comisión Federal de Electricidad,México,
605,"CFE - Generación III, Central Oviachic",GEN.,31/12/2015,E/1579/GEN/2015,19.20,92.08,$28.80,20/08/1957,Agua,Generador,Hidroeléctrica,En operación,Sonora,"Carretera Esperanza - Cumiripa Kilómetro 36, Coordenadas (27° 49.367’ N, 109° 53.617’ O), Cajeme, Sonora",Comisión Federal de Electricidad,México,
606,"CFE - Generación III, Central Santa Rosalía",GEN.,31/12/2015,E/1580/GEN/2015,0.97,2.04,$1.46,28/04/2012,Sol,Generador,Fotovoltaica,En operación,Baja California Sur,"Carretera Transpeninsular No. 1 Santa Rosalía - San Ignacio Kilómetro 32, Coordenadas (27° 24.456’ N, 112° 31.594’ O), C. P. 23920, Mulegé, Baja California Sur",Comisión Federal de Electricidad,México,
607,"CFE - Generación II, Central Los Azufres",GEN.,31/12/2015,E/1581/GEN/2015,252.36,1890.00,$302.83,14/09/1982,Calor Geotérmico,Generador,Geotérmica,En operación,Michoacán,"Jeráhuaro de Juárez – CG Los Azufres Kilómetro 14.5, Coordenadas (19° 47.629’ N, 100° 39.620’ O), Ciudad Hidalgo, Michoacán",Comisión Federal de Electricidad,México,Subasta 2 / Adquisición
608,"CFE - Generación VI, Central Humeros",GEN.,31/12/2015,E/1582/GEN/2015,108.00,851.47,$114.86,30/05/1991,Calor Geotérmico,Generador,Geotérmica,En operación,Puebla,"Carretera Perote – CG Humeros Kilómetro 26, Coordenadas (19° 38.767’ N, 97° 26.263’ O), Chignautla, Puebla",Comisión Federal de Electricidad,México,
609,"CFE - Generación II, Central Bartolinas",GEN.,31/12/2015,E/1583/GEN/2015,0.75,2.30,$1.13,20/12/1940,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Carretera Tacámbaro – Chupio Kilómetro 8, Coordenadas (19° 11.432’ N, 101° 26.378’ O), Tacámbaro, Michoacán",Comisión Federal de Electricidad,México,
610,"CFE - Generación VI, Central Bombaná",GEN.,31/12/2015,E/1584/GEN/2015,5.24,25.00,$7.86,27/03/1951,Agua,Generador,Hidroeléctrica,En operación,Chiapas,"Carretera Soyaló – Presa Chicoasén Kilómetro 23, Coordenadas (16° 57.417’ N, 93° 01.533’ O), Soyaló, Chiapas",Comisión Federal de Electricidad,México,
611,"CFE - Generación II, Central Botello",GEN.,31/12/2015,E/1585/GEN/2015,18.00,82.00,$27.00,01/01/1910,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Carretera Panindicuaro – Botello Kilómetro 3, Coordenadas (19° 58.763’ N, 101° 44.157’ O), Panindicuaro, Michoacán",Comisión Federal de Electricidad,México,
612,"CFE - Generación VI, Central Camilo Arriaga",GEN.,31/12/2015,E/1586/GEN/2015,18.00,84.50,$27.00,26/07/1966,Agua,Generador,Hidroeléctrica,En operación,San Luis Potosí,"Carretera El Meco – El Salto Kilómetro 6, Coordenadas
(22° 35.293’ N, 99° 22.877’ O), El Naranjo, San Luis Potosí.",Comisión Federal de Electricidad,México,
613,"CFE - Generación VI, Central Chilapan",GEN.,31/12/2015,E/1587/GEN/2015,26.00,118.00,$39.00,01/09/1960,Agua,Generador,Hidroeléctrica,En operación,Veracruz,"Carretera San Andrés Tuxtla – Catemaco Kilómetro 9, Coordenadas (18° 25.171’ N, 95° 09.228’ O), San Andrés Tuxtla, Veracruz",Comisión Federal de Electricidad,México,
614,"CFE - Generación II, Central Platanal",GEN.,31/12/2015,E/1588/GEN/2015,12.60,44.31,$18.90,10/11/1903,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Av. Constitución S/N, Colonia Centro, Coordenadas (19° 55.421’ N, 102° 15.211’ O), C. P. 59900, Jacona, Michoacán",Comisión Federal de Electricidad,México,
615,"CFE - Generación VI, Central Electroquímica",GEN.,31/12/2015,E/1589/GEN/2015,1.44,8.40,$2.16,25/10/1952,Agua,Generador,Hidroeléctrica,En operación,San Luis Potosí,"Carretera Cd. Valles - Poblado El Platanito Kilómetro 25, Coordenadas (22° 05.989’ N, 99° 09.142’ O), Ciudad Valles, San Luis Potosí",Comisión Federal de Electricidad,México,
616,"CFE - Generación VI, Central Encanto",GEN.,31/12/2015,E/1590/GEN/2015,17.00,79.00,$15.00,19/10/1951,Agua,Generador,Hidroeléctrica,En operación,Veracruz,"Carretera Tlapacoyan – Martínez de la Torre Kilómetro 8.5, Coordenadas (19° 58.671’ N, 97° 10.599’ O), Tlapacoyan, Veracruz",Comisión Federal de Electricidad,México,
617,"CFE - Generación II, Central Itzicuaro",GEN.,31/12/2015,E/1591/GEN/2015,0.62,3.87,$0.94,01/01/1929,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Carretera los Reyes – Charapan Kilómetro 6, Coordenadas (19° 34.807’ N, 102° 25.807’ O), Peribán de Ramos, Michoacán",Comisión Federal de Electricidad,México,
618,"CFE - Generación VI, Central Ixtaczoquitlán",GEN.,31/12/2015,E/1592/GEN/2015,1.60,11.00,$2.40,10/09/2005,Agua,Generador,Hidroeléctrica,En operación,Veracruz,"Calle 9 Sur, Prolongación 600 Metros, Coordenadas (18° 50.666’ N, 97° 03.669’ O), Ixtaczoquitlán, Veracruz",Comisión Federal de Electricidad,México,
619,"CFE - Generación VI, Central José Cecilio del Valle",GEN.,31/12/2015,E/1593/GEN/2015,21.00,93.20,$31.50,26/04/1967,Agua,Generador,Hidroeléctrica,En operación,Chiapas,"Carretera Tapachula – CH José Cecilio del Valle kilómetro 14, Coordenadas (15° 01.437’ N, 92° 13.603’ O), Tapachula, Chiapas",Comisión Federal de Electricidad,México,
620,"CFE - Generación II,Central Jumatán",GEN.,31/12/2015,E/1594/GEN/2015,2.18,9.20,$3.27,17/07/1941,Agua,Generador,Hidroeléctrica,En operación,Nayarit,"Ejido de Jumatán Municipio de Tepic, a 20 Kilómetros al Noroeste de la Ciudad de Tepic, Nayarit, Coordenadas (21° 38.976’ N, 105° 01.929’ O), C. P. 66516, Tepic, Nayarit",Comisión Federal de Electricidad,México,
621,"CFE - Generación II, Central Luis M. Rojas",GEN.,31/12/2015,E/1595/GEN/2015,5.32,10.00,$7.98,01/01/1963,Agua,Generador,Hidroeléctrica,En operación,Jalisco,"Carretera Periférico Oriente - CH Luis M. Rojas Kilómetro 16, Coordenadas (20° 42.281’ N, 103° 15.885’ O), Tonalá, Jalisco",Comisión Federal de Electricidad,México,
622,"CFE - Generación VI, Central Micos",GEN.,31/12/2015,E/1596/GEN/2015,0.69,2.70,$1.03,14/05/1945,Agua,Generador,Hidroeléctrica,En operación,San Luis Potosí,"Carretera Cd. Valles - Ejido Micos Kilómetro 26, Coordenadas (22° 06.196’ N, 99° 09.416’ O), Ciudad Valles, San Luis Potosí",Comisión Federal de Electricidad,México,
623,"CFE - Generación VI, Central Las Minas",GEN.,31/12/2015,E/1597/GEN/2015,15.00,80.00,$22.50,08/03/1951,Agua,Generador,Hidroeléctrica,En operación,Veracruz,"Calle Prolongación México Kilómetro 0.5, Coordenadas (19° 41.122’ N, 97° 09.271’ O), Las Minas, Veracruz",Comisión Federal de Electricidad,México,
624,"CFE - Generación II, Central Puente Grande",GEN.,31/12/2015,E/1598/GEN/2015,9.00,24.00,$13.50,01/01/1945,Agua,Generador,Hidroeléctrica,En operación,Jalisco,"Calle Prolongación 5 de Mayo Kilómetro 1.8, Coordenadas (20° 34.183’ N, 103° 08.817’ O), Tonalá, Jalisco",Comisión Federal de Electricidad,México,
625,"CFE - Generación II, Central San Pedro Poruas",GEN.,31/12/2015,E/1599/GEN/2015,2.56,6.09,$3.84,01/01/1928,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Carretera Villa Madero - CH San Pedro Poruas Kilómetro 9, Coordenadas (19° 24.842’ N, 101° 14.923’ O), Villa Madero, Michoacán",Comisión Federal de Electricidad,México,
626,"CFE - Generación VI, Central Schpoina",GEN.,31/12/2015,E/1600/GEN/2015,2.24,9.70,$3.36,01/02/1953,Agua,Generador,Hidroeléctrica,En operación,Chiapas,"Carretera Amatenango del Valle - San Francisco Pujiltic kilómetro 33, Coordenadas (16° 18.840’ N, 92° 25.673’ O), Población Soyatitán, Venustiano Carranza, Chiapas",Comisión Federal de Electricidad,México,
627,"CFE - Generación VI, Central Tamazulapan",GEN.,31/12/2015,E/1601/GEN/2015,2.48,7.20,$3.72,20/12/1962,Agua,Generador,Hidroeléctrica,En operación,Oaxaca,"Carretera Cristóbal Colón, Huajuapan de León - Tazazulapan del Progreso Kilómetro 32.2, Coordenadas (17° 41.567’ N, 97° 37.181’ O), Tamazulapan del Progreso, Oaxaca",Comisión Federal de Electricidad,México,
628,"CFE - Generación VI, Central Texolo",GEN.,31/12/2015,E/1602/GEN/2015,1.60,8.00,$2.40,01/11/1951,Agua,Generador,Hidroeléctrica,En operación,Veracruz,"Carretera Xico - CH Texolo Kilómetro 3, Coordenadas (19° 24.141’ N, 96° 59.518’ O), Población Texolo, Xico, Veracruz",Comisión Federal de Electricidad,México,
629,"CFE - Generación II, Central Tirio",GEN.,31/12/2015,E/1603/GEN/2015,1.10,2.90,$1.65,01/01/1905,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Carretera Santiago Undameo - CH Tirio Kilómetro 10, Coordenadas (19° 31.809’ N, 101° 15.186’ O), C. P. 58346, Tiripetio, Michoacán",Comisión Federal de Electricidad,México,
630,"CFE - Generación II, Central Zumpimito",GEN.,31/12/2015,E/1604/GEN/2015,8.40,47.50,$12.60,12/11/1949,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Calle Olimpia Kilómetro 2, Coordenadas (19° 21.424’ N, 102° 04.237’ O), C. P. 60190, Población Zumpimito, Uruapan, Michoacán",Comisión Federal de Electricidad,México,
